"Count","Name","Price","I purchased this phone and didn't work","Review","Quantity","Brand","Brand_Number"
"7423","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","I've had this phone for about half a year now and I do not intend to change it. It's a good size (I don't like my phone being too big), light, fast and versatile. The battery holds charge for a day or two depending on how much I use it and I do a lot of browsing (over wi fi), email and facebook. The camera is solid (for a phone camera) and the sound quality is really good, both during conversation and music reproduction (I listen to the built in FM radio and MP3s fairly often). The only thing I don't like about it is that it tries to synchronize everything by default, i.e., it wants to merge my phone contacts with my gmail, facebook & skype contacts (oh, the skype app works great on it and the, albeit lower quality, front camera is great for it) which I don't care for (call me old fashioned, but I like to keep my contacts separate). Overall, I'm really satisfied with my purchase since I got a lot of features for a lot less money than if I'd bought something like an iPhone or a Galaxy SIII. I've also successfully used it in the US (on T Mobile & currently AT&T) as well as on various networks in Europe.","209","Samsung","8"
"7424","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Excellent product. Very well done, nice details, very good graphical interface and super speed, being a mid-range phone. If I had to buy another, do it again.","209","Samsung","8"
"7425","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","4","I choose a 4 rating as the phone i s not perfect but for the price and a low to mid range phone i am satisfied..i would like to get my Wi-Fi set up as i have a few difficulty getting this going ...however it may be my set-up. sometimes some features/apps turn on and off by themselvesI like the host of features this phone gives...it is a very cute product ..not too big and not too small. while playing music for hours battery life is good.....however i turned off the wi-fi and some additional apps off as it continually search and kills the battery....I definitely would recommend this phone as it give you exactly what you pay for.....also great as a no-contract phone, big deal here...cuts down on the huge monthly phone bills.","209","Samsung","8"
"7426","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","4","Me gusto mucho el servicio Que me prestaronLo recomiendo gratamente.Espero volver a contar con sus servicios en el futuro","209","Samsung","8"
"7427","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","thnaks","209","Samsung","8"
"7428","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","4","excelent","209","Samsung","8"
"7429","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","cool","209","Samsung","8"
"7430","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Good","209","Samsung","8"
"7431","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","conforme","209","Samsung","8"
"7432","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Good phone.. It works ok..","209","Samsung","8"
"7433","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","4","buen producto","209","Samsung","8"
"7434","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Excelente!","209","Samsung","8"
"7435","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Perfecto","209","Samsung","8"
"7436","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Excelent","209","Samsung","8"
"7437","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","ok","209","Samsung","8"
"7438","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Very good product, I recommend it!","209","Samsung","8"
"7439","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","2","The first thing this phone taught me is that Samsung is overrated in the first place. Never got a os update, had software sensor glitch from beginning, some features didn't work. If you purchase a foreign phone keep in mind that US Samsung will not support it in the US since they never distributed it here. 13 months after purchase the keyboard started to fail and it takes 30 sec to a minute to initiate call. Conveniently, I can still listen to my podcast during this delay but it is so much more inconvenient when I don't use a headset, due to the fact that you never know when it will put the call thru. I have also had duplicate calls put thru, when trying to figure out what was wrong, I pushed the send call twice. I have reset the phone in hopes of repairing the problem with no luck. Also found no fixes posted online. No recent apps loaded that could cause problem. Shopping for new phone. Shortest phone life ever!","209","Samsung","8"
"7440","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","perfect","209","Samsung","8"
"7441","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","excelente producto","209","Samsung","8"
"7442","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Excelellent Products","209","Samsung","8"
"7443","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","EXCELLENT","209","Samsung","8"
"7444","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","1","Not good.no international.no Chinese langue.","209","Samsung","8"
"7445","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","3","the phone was for a gift but turned out ok, the person loves it. Good phone for the price. is ok","209","Samsung","8"
"7446","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","2","phone is small and very handy.The phone doesnot have much reception in US. Works fine outside but not in any closed areas. Sound clarify is ok and camera is good.","209","Samsung","8"
"7447","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","Excellent price/quality relationship. It is enough for a manager profile, access your email accounts, news, business applications, etc. Also you can play videos and games, but you have to avoid to overload the memory capacity. Exist a lot of apps to optimize the performance of the smartphone.","209","Samsung","8"
"7448","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","4","The phone works well. It's cheap obviously. It was delivered very quickly (I live in Atlanta, GA USA).Battery is weak especially when the brightness of screen is high.I had this phone for a few months and I still have some problems with the touch screen (maybe my fingers are a little thick, but I don't have this problem with iphone).","209","Samsung","8"
"7449","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","This being my first droid I was very apprehensive. However I was pleasantly surprised when I found that the phone was very user friendly, easy to manage and a comfortable size. Would recommend it anytime.","209","Samsung","8"
"7450","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","4","I bought this phone for my brother in pakistan he liked it very much it is good here in USA and out of the Country as well .","209","Samsung","8"
"7451","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","I love my new Galaxy Ace 2. Little things are different from Galaxy Ace Plus. Front Camera has low resolution but in general terms, it's quite good!","209","Samsung","8"
"7452","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","4","I purchased this phone to use in South America, and yes the previous reviews are true this is the GL-I8160L version of the phone. Which as of this writing of this review, the phone has a official Jelly Bean 4.1.2 update that has been released for this phone model. You can update the phone to Jelly Bean using the Orion loader and the official Jelly Bean update from Samsung-updates website by looking up the exact model number and version. no need to do a lot of crazy configurations or loading custom pit files. I tried updating the phone via KIES software and Over the Air firmware update on the phone itself but was not able too. However once I manually updated the phone it has really been a far more up to date experience than the stock android 2.3.6 Ginger Bread experience which was pretty fast but it lacked the compatibly to do video on Instagram and run newer version of popular apps. The battery life on the phone is pretty good and the over Jelly Bean experience is really smooth. The phone is perfect for travel since it is factory unlocked and it does not attract too much attention to thief's overseas. The best part is the price and power of phone is close to that of the Samsung Galaxy S3 mini. For a budget buyer and world traveler this phone is great. It does almost everything essential that your Galaxy S3 or S4 does but in a smaller package. I would recommend this phone for people who are also looking to upgrade their old outdated phones for a affordable unlocked phone.","209","Samsung","8"
"7453","Samsung Galaxy Ace 2 i8160 International Version No Warranty, Factory Unlocked (Black)","150.15","5","My first smart phone. I could not be happier. It has everything I could want without the high price tag of the Galaxy S series. I use Consumer Cellular and it is compatible. I had a little trouble getting the Consumer Cellular data network to work with this phone. I just downloaded the Tweakker app from Google Play and that did the trick. Great size. I can see everything easily and it is not too big.","209","Samsung","8"
